episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1076,1,14.3831,10.1907,0.192,502,1490,131,86,0.116,100,21.19,42056,563.75,2,1,24.000(30.000%)(0.429m),30.000(30.000%)(1.071m),43.000(43.000%)(2.464m),35.000(35.000%)(1.607m),20.108(25.135%)(0.012m),17.000(42.500%)(0.750m),14.179(35.446%)(0.448m),205.312,3793.568
1077,1,17.4190,10.4545,0.182,547,1585,2,121,0.116,100,21.26,42111,641.97,3,1,22.000(27.500%)(0.214m),43.000(43.000%)(2.464m),59.000(59.000%)(4.179m),55.000(55.000%)(3.750m),27.126(33.908%)(0.764m),17.000(42.500%)(0.750m),19.212(48.030%)(0.987m),678.714,4036.499
1078,1,3.5021,10.2221,0.192,438,1241,8,32,0.116,90,21.24,42155,521.34,0,0,11.000(13.750%)(0.000m),16.000(16.000%)(0.000m),27.000(27.000%)(0.750m),47.000(47.000%)(2.893m),27.189(33.987%)(0.770m),12.000(30.000%)(0.214m),19.270(48.175%)(0.993m),424.707,3840.723
1079,1,16.0486,10.5360,0.176,415,1302,5,96,0.116,100,21.32,42197,513.55,1,1,24.366(30.457%)(0.468m),51.068(51.068%)(3.329m),54.000(54.000%)(3.643m),40.000(40.000%)(2.143m),24.000(30.000%)(0.429m),17.208(43.021%)(0.772m),17.000(42.500%)(0.750m),290.342,2815.635
1080,1,0.2496,10.1679,0.191,182,545,14,0,0.115,70,21.30,42216,217.21,0,0,12.908(16.135%)(0.000m),27.507(27.507%)(0.804m),69.000(69.000%)(5.250m),51.000(51.000%)(3.321m),31.000(38.750%)(1.179m),9.815(24.538%)(0.000m),27.000(67.500%)(1.821m),547.100,3547.761
1081,1,15.8092,10.1659,0.205,456,1389,13,87,0.115,100,21.37,42262,502.01,1,1,23.000(28.750%)(0.321m),48.000(48.000%)(3.000m),58.000(58.000%)(4.071m),41.000(41.000%)(2.250m),24.000(30.000%)(0.429m),14.000(35.000%)(0.429m),17.116(42.790%)(0.762m),332.705,3386.782
1082,1,16.9173,10.4925,0.190,456,1388,13,76,0.115,100,21.44,42308,520.13,2,1,24.000(30.000%)(0.429m),40.000(40.000%)(2.143m),53.000(53.000%)(3.536m),41.000(41.000%)(2.250m),27.611(34.514%)(0.816m),18.000(45.000%)(0.857m),19.562(48.906%)(1.025m),307.405,3326.167
1083,1,14.4476,10.5231,0.209,444,1365,43,49,0.115,100,21.51,42353,508.53,3,1,31.000(38.750%)(1.179m),48.000(48.000%)(3.000m),64.000(64.000%)(4.714m),34.677(34.677%)(1.573m),16.346(20.432%)(0.000m),24.000(60.000%)(1.500m),11.484(28.711%)(0.159m),491.779,3295.332
1084,1,10.7261,10.7069,0.188,428,1333,42,129,0.114,100,21.59,42396,489.81,4,1,24.450(30.562%)(0.477m),50.000(50.000%)(3.214m),65.000(65.000%)(4.821m),36.000(36.000%)(1.714m),17.000(21.250%)(0.000m),17.269(43.172%)(0.779m),12.000(30.000%)(0.214m),285.221,2726.984
1085,1,10.5827,10.7093,0.210,429,1334,2,89,0.114,100,21.66,42439,499.82,5,1,29.000(36.250%)(0.964m),45.000(45.000%)(2.679m),58.000(58.000%)(4.071m),55.117(55.117%)(3.762m),23.000(28.750%)(0.321m),23.000(57.500%)(1.393m),17.000(42.500%)(0.750m),362.270,2947.232
1086,1,18.3372,10.7546,0.202,541,1572,26,93,0.114,100,21.73,42494,632.43,6,1,27.000(33.750%)(0.750m),45.000(45.000%)(2.679m),52.000(52.000%)(3.429m),35.000(35.000%)(1.607m),21.000(26.250%)(0.107m),19.000(47.500%)(0.964m),17.337(43.343%)(0.786m),150.643,3700.521
1087,1,11.0130,10.5674,0.208,640,1787,41,156,0.114,100,21.80,42558,735.80,7,1,27.000(33.750%)(0.750m),43.000(43.000%)(2.464m),50.000(50.000%)(3.214m),38.000(38.000%)(1.929m),20.000(25.000%)(0.000m),19.489(48.723%)(1.017m),14.000(35.000%)(0.429m),491.090,3772.247
1088,1,18.7266,10.6959,0.200,546,1583,42,4,0.113,100,21.88,42613,642.72,8,1,19.462(24.327%)(0.000m),41.075(41.075%)(2.258m),74.000(74.000%)(5.786m),65.000(65.000%)(4.821m),31.000(38.750%)(1.179m),13.708(34.269%)(0.397m),24.000(60.000%)(1.500m),1494.394,4331.236
1089,1,0.4176,10.3325,0.173,145,426,24,15,0.113,60,21.85,42628,173.46,0,0,21.000(26.250%)(0.107m),25.000(25.000%)(0.536m),34.000(34.000%)(1.500m),69.706(69.706%)(5.326m),42.547(53.184%)(2.416m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3051.010
1090,1,14.7824,10.6165,0.197,497,1479,4,65,0.113,100,21.93,42678,581.78,1,1,26.136(32.671%)(0.657m),41.000(41.000%)(2.250m),56.000(56.000%)(3.857m),40.000(40.000%)(2.143m),24.000(30.000%)(0.429m),18.489(46.223%)(0.910m),17.000(42.500%)(0.750m),346.095,3806.624
1091,1,15.5498,10.8859,0.198,649,1808,129,73,0.113,100,22.00,42743,765.63,2,1,14.791(18.488%)(0.000m),31.555(31.555%)(1.238m),53.000(53.000%)(3.536m),48.000(48.000%)(3.000m),26.000(32.500%)(0.643m),10.381(25.951%)(0.041m),18.000(45.000%)(0.857m),990.587,5184.090
1092,1,1.2648,10.6511,0.211,327,1010,40,39,0.113,90,21.98,42776,376.71,0,0,20.939(26.173%)(0.101m),43.619(43.619%)(2.531m),69.000(69.000%)(5.250m),26.000(26.000%)(0.643m),13.000(16.250%)(0.000m),14.757(36.892%)(0.510m),10.000(25.000%)(0.000m),430.103,2947.702
1093,1,14.4995,10.6123,0.204,418,1307,12,125,0.112,100,22.05,42818,485.35,1,1,22.000(27.500%)(0.214m),48.000(48.000%)(3.000m),64.000(64.000%)(4.714m),52.000(52.000%)(3.429m),26.930(33.662%)(0.742m),15.000(37.500%)(0.536m),19.065(47.662%)(0.971m),491.779,2888.155
1094,1,2.6836,10.6486,0.188,317,969,3,28,0.112,90,22.03,42850,373.71,0,0,24.630(30.787%)(0.496m),44.000(44.000%)(2.571m),43.000(43.000%)(2.464m),20.000(20.000%)(0.000m),11.000(13.750%)(0.000m),17.428(43.571%)(0.796m),26.000(65.000%)(1.714m),383.618,2808.904
1095,1,11.8364,10.8702,0.205,422,1316,9,81,0.112,100,22.10,42893,498.36,1,1,25.000(31.250%)(0.536m),46.000(46.000%)(2.786m),52.000(52.000%)(3.429m),39.000(39.000%)(2.036m),26.060(32.575%)(0.649m),19.000(47.500%)(0.964m),18.445(46.113%)(0.905m),254.334,2701.735
1096,1,-0.4975,10.5567,0.183,343,1038,40,26,0.112,90,22.08,42928,403.54,0,0,21.832(27.290%)(0.196m),38.000(38.000%)(1.929m),60.000(60.000%)(4.286m),22.000(22.000%)(0.214m),12.000(15.000%)(0.000m),15.426(38.566%)(0.581m),11.000(27.500%)(0.107m),313.619,3124.365
1097,1,1.2239,10.2290,0.201,329,1013,10,47,0.111,90,22.06,42961,386.85,0,0,24.698(30.873%)(0.503m),44.000(44.000%)(2.571m),76.000(76.000%)(6.000m),26.000(26.000%)(0.643m),13.000(16.250%)(0.000m),17.449(43.622%)(0.798m),10.000(25.000%)(0.000m),404.560,3106.223
1098,1,11.2129,10.0922,0.201,467,1419,23,96,0.111,100,22.13,43008,538.02,1,1,20.406(25.507%)(0.043m),43.108(43.108%)(2.476m),64.000(64.000%)(4.714m),43.000(43.000%)(2.464m),25.000(31.250%)(0.536m),14.361(35.901%)(0.467m),18.000(45.000%)(0.857m),429.412,3405.587
1099,1,13.9453,10.1010,0.210,423,1318,17,114,0.111,100,22.20,43051,503.94,2,1,30.120(37.650%)(1.084m),62.590(62.590%)(4.563m),42.000(42.000%)(2.357m),32.000(32.000%)(1.286m),23.000(28.750%)(0.321m),21.403(53.506%)(1.222m),19.000(47.500%)(0.964m),155.822,2836.509
1100,1,2.9166,9.9188,0.203,455,1294,51,29,0.111,95,22.18,43097,531.39,0,0,18.901(23.627%)(0.000m),40.122(40.122%)(2.156m),66.000(66.000%)(4.929m),57.000(57.000%)(3.964m),12.000(15.000%)(0.000m),13.291(33.226%)(0.353m),10.000(25.000%)(0.000m),701.878,4257.720
1101,1,15.7348,10.0019,0.199,430,1334,28,82,0.111,100,22.25,43140,504.95,1,1,24.000(30.000%)(0.429m),42.000(42.000%)(2.357m),55.000(55.000%)(3.750m),46.810(46.810%)(2.872m),22.272(27.841%)(0.243m),17.000(42.500%)(0.750m),15.704(39.260%)(0.611m),288.068,2975.094
1102,1,18.1811,10.0941,0.197,439,1354,57,25,0.110,100,22.32,43184,524.82,2,1,22.000(27.500%)(0.214m),33.000(33.000%)(1.393m),45.000(45.000%)(2.679m),40.742(40.742%)(2.222m),19.267(24.084%)(0.000m),23.000(57.500%)(1.393m),13.538(33.846%)(0.379m),102.478,3129.903
1103,1,18.2979,10.4365,0.205,413,1295,0,10,0.110,100,22.39,43226,502.36,3,1,30.000(37.500%)(1.071m),44.000(44.000%)(2.571m),64.000(64.000%)(4.714m),54.857(54.857%)(3.735m),27.074(33.843%)(0.758m),21.000(52.500%)(1.179m),19.170(47.925%)(0.982m),412.270,2954.139
1104,1,13.0805,10.4633,0.209,427,1328,41,79,0.110,100,22.46,43269,500.91,4,1,16.159(20.199%)(0.000m),34.795(34.795%)(1.585m),69.000(69.000%)(5.250m),43.000(43.000%)(2.464m),25.000(31.250%)(0.536m),11.325(28.311%)(0.142m),18.000(45.000%)(0.857m),383.618,2840.429
1105,1,1.1729,10.1938,0.193,238,729,13,0,0.110,80,22.44,43293,280.15,0,0,11.607(14.509%)(0.000m),21.039(21.039%)(0.111m),51.204(51.204%)(3.343m),53.000(53.000%)(3.536m),34.000(42.500%)(1.500m),10.267(25.667%)(0.029m),23.000(57.500%)(1.393m),610.691,3128.833
1106,1,14.2628,10.5065,0.197,447,1371,0,97,0.109,100,22.51,43338,524.27,1,1,24.170(30.212%)(0.447m),49.000(49.000%)(3.107m),66.000(66.000%)(4.929m),42.000(42.000%)(2.357m),28.000(35.000%)(0.857m),17.066(42.666%)(0.757m),20.000(50.000%)(1.071m),509.227,2979.690
1107,1,14.1478,10.4951,0.198,452,1381,84,49,0.109,100,22.58,43384,525.05,2,1,26.000(32.500%)(0.643m),33.000(33.000%)(1.393m),44.000(44.000%)(2.571m),44.027(44.027%)(2.574m),21.429(26.786%)(0.153m),21.000(52.500%)(1.179m),15.130(37.824%)(0.550m),294.681,3297.544
1108,1,16.7795,10.8241,0.176,442,1359,4,65,0.109,100,22.65,43429,529.06,3,1,26.000(32.500%)(0.643m),38.000(38.000%)(1.929m),56.000(56.000%)(3.857m),37.000(37.000%)(1.821m),25.051(31.314%)(0.541m),18.000(45.000%)(0.857m),17.704(44.260%)(0.825m),222.446,3212.114
1109,1,18.4060,11.0221,0.198,464,1406,1,89,0.109,100,22.72,43476,544.00,4,1,25.000(31.250%)(0.536m),45.000(45.000%)(2.679m),59.000(59.000%)(4.179m),48.000(48.000%)(3.000m),26.536(33.170%)(0.700m),19.000(47.500%)(0.964m),18.778(46.946%)(0.941m),373.244,3740.132
1110,1,18.8246,11.0983,0.201,418,1305,0,31,0.109,100,22.79,43518,488.98,5,1,23.000(28.750%)(0.321m),38.000(38.000%)(1.929m),64.000(64.000%)(4.714m),49.255(49.255%)(3.134m),23.457(29.321%)(0.370m),22.000(55.000%)(1.286m),16.550(41.376%)(0.702m),277.663,2786.672
1111,1,17.8074,11.0985,0.199,416,1302,0,59,0.108,100,22.86,43560,502.19,6,1,25.000(31.250%)(0.536m),38.000(38.000%)(1.929m),64.000(64.000%)(4.714m),65.138(65.138%)(4.836m),31.379(39.223%)(1.219m),18.000(45.000%)(0.857m),22.305(55.764%)(1.318m),278.313,2869.277
1112,1,14.7322,11.1493,0.199,437,1349,0,89,0.108,100,22.93,43604,534.19,7,1,24.609(30.761%)(0.494m),48.000(48.000%)(3.000m),81.000(81.000%)(6.536m),49.000(49.000%)(3.107m),24.000(30.000%)(0.429m),17.384(43.460%)(0.791m),17.000(42.500%)(0.750m),558.323,2916.876
1113,1,16.1427,11.4158,0.193,438,1351,4,18,0.108,100,23.00,43648,516.74,8,1,28.000(35.000%)(0.857m),41.000(41.000%)(2.250m),55.000(55.000%)(3.750m),56.812(56.812%)(3.944m),27.242(34.052%)(0.776m),24.000(60.000%)(1.500m),19.292(48.231%)(0.996m),311.940,2868.245
1114,1,15.1217,11.4126,0.202,488,1461,92,83,0.108,100,23.07,43697,564.51,9,1,26.000(32.500%)(0.643m),28.000(28.000%)(0.857m),34.000(34.000%)(1.500m),41.112(41.112%)(2.262m),19.435(24.294%)(0.000m),19.000(47.500%)(0.964m),13.673(34.183%)(0.394m),293.625,3730.505
1115,1,1.4629,11.4466,0.200,292,894,4,21,0.108,85,23.05,43727,344.63,0,0,30.000(37.500%)(1.071m),54.000(54.000%)(3.643m),56.000(56.000%)(3.857m),28.000(28.000%)(0.857m),23.000(28.750%)(0.321m),24.000(60.000%)(1.500m),19.726(49.314%)(1.042m),0.000,2695.933
1116,1,18.5749,11.4895,0.205,427,1326,1,31,0.107,100,23.12,43770,496.87,1,1,24.496(30.620%)(0.482m),49.000(49.000%)(3.107m),59.000(59.000%)(4.179m),45.000(45.000%)(2.679m),26.000(32.500%)(0.643m),17.301(43.253%)(0.782m),23.000(57.500%)(1.393m),388.530,2774.132
1117,1,16.8779,11.5201,0.218,414,1299,40,70,0.107,100,23.19,43812,481.52,2,1,22.000(27.500%)(0.214m),36.000(36.000%)(1.714m),48.000(48.000%)(3.000m),41.000(41.000%)(2.250m),22.805(28.506%)(0.300m),22.000(55.000%)(1.286m),16.079(40.197%)(0.651m),150.432,2596.041
1118,1,2.2298,11.2817,0.242,343,1046,12,47,0.107,90,23.17,43847,414.13,0,0,25.241(31.551%)(0.562m),42.000(42.000%)(2.357m),66.000(66.000%)(4.929m),30.000(30.000%)(1.071m),13.000(16.250%)(0.000m),17.841(44.604%)(0.840m),10.000(25.000%)(0.000m),211.491,2724.587
1119,1,9.7339,11.2917,0.222,430,1336,62,88,0.107,100,23.24,43890,524.28,1,1,16.294(20.367%)(0.000m),35.052(35.052%)(1.613m),61.000(61.000%)(4.393m),46.000(46.000%)(2.786m),21.000(26.250%)(0.107m),11.420(28.551%)(0.152m),15.000(37.500%)(0.536m),423.539,2892.440
1120,1,19.7766,11.4747,0.198,526,1540,0,43,0.106,100,23.30,43943,606.50,2,1,23.378(29.223%)(0.362m),48.000(48.000%)(3.000m),60.000(60.000%)(4.286m),40.000(40.000%)(2.143m),27.000(33.750%)(0.750m),16.511(41.278%)(0.698m),21.000(52.500%)(1.179m),539.868,3725.250
1121,1,17.0989,11.5287,0.210,430,1334,5,25,0.106,100,23.37,43986,513.57,3,1,23.000(28.750%)(0.321m),42.000(42.000%)(2.357m),56.000(56.000%)(3.857m),54.200(54.200%)(3.664m),26.701(33.376%)(0.718m),23.000(57.500%)(1.393m),18.898(47.244%)(0.953m),291.999,3061.702
1122,1,0.9200,11.4684,0.202,334,1020,10,54,0.106,90,23.35,44020,385.28,0,0,11.000(13.750%)(0.000m),19.000(19.000%)(0.000m),55.000(55.000%)(3.750m),42.000(42.000%)(2.357m),25.977(32.471%)(0.640m),10.000(25.000%)(0.000m),18.373(45.933%)(0.897m),301.547,3162.334
1123,1,13.5011,11.7232,0.205,418,1306,0,159,0.106,100,23.42,44062,481.93,1,1,32.995(41.244%)(1.392m),49.000(49.000%)(3.107m),75.000(75.000%)(5.893m),32.000(32.000%)(1.286m),20.000(25.000%)(0.000m),23.514(58.785%)(1.448m),17.000(42.500%)(0.750m),91.474,2669.839
1124,1,18.7719,12.0549,0.202,470,1420,26,34,0.106,100,23.49,44109,547.19,2,1,24.000(30.000%)(0.429m),43.000(43.000%)(2.464m),56.000(56.000%)(3.857m),47.337(47.337%)(2.929m),22.495(28.118%)(0.267m),21.000(52.500%)(1.179m),15.854(39.636%)(0.627m),325.075,4046.239
1125,1,12.8592,12.0499,0.194,425,1323,0,80,0.105,100,23.56,44152,506.40,3,1,25.642(32.052%)(0.604m),47.000(47.000%)(2.893m),60.000(60.000%)(4.286m),53.000(53.000%)(3.536m),24.000(30.000%)(0.429m),18.130(45.325%)(0.871m),17.000(42.500%)(0.750m),462.533,2905.381
1126,1,17.6559,12.1154,0.175,416,1302,0,16,0.105,100,23.62,44194,472.84,4,1,28.000(35.000%)(0.857m),48.000(48.000%)(3.000m),64.000(64.000%)(4.714m),56.412(56.412%)(3.901m),27.043(33.803%)(0.755m),21.000(52.500%)(1.179m),19.147(47.868%)(0.980m),491.779,2985.595
1127,1,13.0736,12.0285,0.188,431,1335,0,78,0.105,100,23.69,44238,506.13,5,1,28.472(35.590%)(0.908m),44.000(44.000%)(2.571m),67.000(67.000%)(5.036m),40.000(40.000%)(2.143m),23.000(28.750%)(0.321m),20.203(50.509%)(1.093m),19.000(47.500%)(0.964m),330.810,2740.804
1128,1,13.4437,12.2273,0.209,418,1310,22,81,0.105,100,23.76,44280,477.77,6,1,20.682(25.852%)(0.073m),43.653(43.653%)(2.534m),69.000(69.000%)(5.250m),36.000(36.000%)(1.714m),24.000(30.000%)(0.429m),14.558(36.396%)(0.488m),20.000(50.000%)(1.071m),217.849,2745.598
1129,1,1.0126,11.9266,0.196,374,1097,27,45,0.105,90,23.74,44318,433.71,0,0,21.007(26.259%)(0.108m),36.000(36.000%)(1.714m),54.000(54.000%)(3.643m),29.000(29.000%)(0.964m),14.000(17.500%)(0.000m),14.793(36.982%)(0.514m),26.000(65.000%)(1.714m),273.809,3446.123
1130,1,16.9090,12.2598,0.197,444,1364,68,83,0.104,100,23.81,44363,498.10,1,1,23.000(28.750%)(0.321m),44.000(44.000%)(2.571m),50.000(50.000%)(3.214m),38.000(38.000%)(1.929m),18.314(22.893%)(0.000m),16.000(40.000%)(0.643m),12.876(32.190%)(0.308m),175.524,3060.766
1131,1,17.5904,12.2954,0.201,413,1295,8,66,0.104,100,23.87,44405,480.33,2,1,25.000(31.250%)(0.536m),39.000(39.000%)(2.036m),51.000(51.000%)(3.321m),52.000(52.000%)(3.429m),27.196(33.995%)(0.771m),18.000(45.000%)(0.857m),19.259(48.147%)(0.992m),241.785,2764.815
1132,1,9.9058,12.1552,0.206,434,1344,36,116,0.104,100,23.94,44449,507.19,3,1,25.031(31.289%)(0.539m),46.000(46.000%)(2.786m),71.000(71.000%)(5.464m),42.000(42.000%)(2.357m),20.000(25.000%)(0.000m),17.689(44.223%)(0.824m),14.000(35.000%)(0.429m),510.020,2882.653
1133,1,17.9910,12.2260,0.206,413,1295,0,57,0.104,100,24.01,44491,488.60,4,1,27.000(33.750%)(0.750m),48.000(48.000%)(3.000m),64.000(64.000%)(4.714m),64.674(64.674%)(4.787m),31.148(38.935%)(1.194m),18.000(45.000%)(0.857m),22.137(55.342%)(1.300m),491.779,2997.856
1134,1,17.8041,12.3676,0.198,415,1300,23,45,0.103,100,24.07,44533,504.23,5,1,20.463(25.579%)(0.050m),43.285(43.285%)(2.495m),84.000(84.000%)(6.857m),51.000(51.000%)(3.321m),29.000(36.250%)(0.964m),14.403(36.008%)(0.472m),23.000(57.500%)(1.393m),558.323,3188.266
1135,1,0.1872,12.1597,0.209,291,897,0,25,0.103,85,24.05,44563,345.14,0,0,27.000(33.750%)(0.750m),26.000(26.000%)(0.643m),64.000(64.000%)(4.714m),56.594(56.594%)(3.921m),27.168(33.960%)(0.768m),24.000(60.000%)(1.500m),19.254(48.135%)(0.992m),491.779,3002.723
1136,1,12.3220,12.0394,0.206,417,1305,22,140,0.103,100,24.12,44605,490.34,1,1,28.689(35.861%)(0.931m),59.710(59.710%)(4.255m),84.000(84.000%)(6.857m),39.000(39.000%)(2.036m),17.000(21.250%)(0.000m),20.358(50.896%)(1.110m),11.000(27.500%)(0.107m),326.544,2942.577
1137,1,16.6869,12.1529,0.218,449,1377,23,49,0.103,100,24.19,44650,518.77,2,1,20.901(26.127%)(0.097m),44.182(44.182%)(2.591m),58.000(58.000%)(4.071m),49.000(49.000%)(3.107m),24.000(30.000%)(0.429m),14.710(36.774%)(0.505m),17.000(42.500%)(0.750m),450.235,3356.645
1138,1,14.8197,12.0747,0.183,416,1302,0,113,0.103,100,24.25,44692,497.66,3,1,24.732(30.915%)(0.507m),51.680(51.680%)(3.394m),84.000(84.000%)(6.857m),39.000(39.000%)(2.036m),23.000(28.750%)(0.321m),17.489(43.721%)(0.802m),17.000(42.500%)(0.750m),326.544,2943.017
1139,1,21.2176,12.4907,0.195,505,1494,0,14,0.102,100,24.32,44743,601.83,4,1,31.000(38.750%)(1.179m),38.000(38.000%)(1.929m),75.000(75.000%)(5.893m),50.543(50.543%)(3.272m),24.211(30.264%)(0.451m),22.000(55.000%)(1.286m),17.131(42.827%)(0.764m),530.847,3523.432
1140,1,2.1397,12.2379,0.206,360,1041,10,81,0.102,90,24.30,44779,415.22,0,0,25.000(31.250%)(0.536m),45.000(45.000%)(2.679m),49.000(49.000%)(3.107m),29.000(29.000%)(0.964m),23.000(28.750%)(0.321m),17.000(42.500%)(0.750m),17.331(43.329%)(0.786m),20.949,4156.096
1141,1,16.8498,12.2639,0.196,475,1431,13,86,0.102,100,24.36,44827,560.22,1,1,22.000(27.500%)(0.214m),35.000(35.000%)(1.607m),47.000(47.000%)(2.893m),40.000(40.000%)(2.143m),26.652(33.315%)(0.713m),18.000(45.000%)(0.857m),18.862(47.156%)(0.950m),125.932,3953.660
1142,1,2.5764,12.2901,0.183,313,965,0,31,0.102,90,24.34,44859,366.83,0,0,24.808(31.010%)(0.515m),50.847(50.847%)(3.305m),65.000(65.000%)(4.821m),28.000(28.000%)(0.857m),13.000(16.250%)(0.000m),17.528(43.820%)(0.807m),26.000(65.000%)(1.714m),223.720,2731.533
1143,1,0.7501,12.0151,0.188,161,460,27,11,0.102,65,24.32,44876,195.49,0,0,22.000(27.500%)(0.214m),23.000(23.000%)(0.321m),32.000(32.000%)(1.286m),75.466(75.466%)(5.943m),46.063(57.579%)(2.792m),40.000(100.000%)(3.214m),40.000(100.000%)(3.214m),0.000,3757.036
1144,1,16.3790,12.2890,0.203,459,1398,12,60,0.101,100,24.39,44922,545.99,1,1,25.852(32.315%)(0.627m),54.008(54.008%)(3.644m),48.000(48.000%)(3.000m),36.000(36.000%)(1.714m),25.000(31.250%)(0.536m),18.295(45.736%)(0.889m),22.000(55.000%)(1.286m),208.127,3820.596
1145,1,14.2500,12.3373,0.186,437,1349,26,45,0.101,100,24.45,44966,526.50,2,1,23.009(28.761%)(0.322m),47.513(47.513%)(2.948m),87.000(87.000%)(7.179m),43.000(43.000%)(2.464m),28.000(35.000%)(0.857m),16.244(40.610%)(0.669m),21.000(52.500%)(1.179m),530.862,3184.379
1146,1,13.0795,12.6088,0.198,439,1354,27,94,0.101,100,24.52,45010,520.90,3,1,24.488(30.610%)(0.481m),45.000(45.000%)(2.679m),61.000(61.000%)(4.393m),43.000(43.000%)(2.464m),21.000(26.250%)(0.107m),17.308(43.271%)(0.783m),15.000(37.500%)(0.536m),383.618,2780.315
1147,1,17.2032,12.9284,0.192,427,1327,74,0,0.101,100,24.59,45053,485.81,4,1,31.000(38.750%)(1.179m),60.000(60.000%)(4.286m),76.000(76.000%)(6.000m),42.335(42.335%)(2.393m),20.120(25.150%)(0.013m),22.000(55.000%)(1.286m),14.150(35.374%)(0.445m),789.310,3130.529
1148,1,0.1700,12.7076,0.206,189,550,28,24,0.101,70,24.56,45072,218.26,0,0,10.296(12.870%)(0.000m),16.868(16.868%)(0.000m),32.586(32.586%)(1.349m),35.000(35.000%)(1.607m),24.000(30.000%)(0.429m),10.296(25.740%)(0.032m),29.000(72.500%)(2.036m),186.489,3951.095
1149,1,14.7333,12.7233,0.194,545,1580,0,6,0.100,100,24.63,45127,639.45,1,1,26.109(32.636%)(0.655m),54.544(54.544%)(3.701m),74.000(74.000%)(5.786m),68.000(68.000%)(5.143m),31.000(38.750%)(1.179m),18.469(46.174%)(0.907m),22.000(55.000%)(1.286m),698.829,4784.696
1150,1,15.3409,12.9718,0.196,416,1303,0,67,0.100,100,24.70,45169,481.67,2,1,27.000(33.750%)(0.750m),48.000(48.000%)(3.000m),64.000(64.000%)(4.714m),55.000(55.000%)(3.750m),27.040(33.800%)(0.754m),18.000(45.000%)(0.857m),19.145(47.863%)(0.980m),491.779,2897.056
1151,1,14.1983,12.9411,0.212,415,1300,0,127,0.100,100,24.76,45211,494.44,3,1,28.687(35.858%)(0.931m),46.000(46.000%)(2.786m),79.000(79.000%)(6.321m),30.000(30.000%)(1.071m),19.000(23.750%)(0.000m),20.360(50.899%)(1.110m),17.000(42.500%)(0.750m),75.609,2637.287
1152,1,-1.7130,12.5432,0.188,212,570,16,0,0.100,70,24.74,45233,249.19,0,0,12.745(15.931%)(0.000m),26.932(26.932%)(0.743m),61.000(61.000%)(4.393m),52.000(52.000%)(3.429m),38.000(47.500%)(1.929m),9.691(24.228%)(0.000m),40.000(100.000%)(3.214m),1489.301,4820.837
1153,1,16.3912,12.5051,0.200,416,1303,0,56,0.100,100,24.80,45275,494.52,1,1,25.031(31.289%)(0.539m),52.394(52.394%)(3.471m),84.000(84.000%)(6.857m),52.000(52.000%)(3.429m),23.000(28.750%)(0.321m),17.689(44.223%)(0.824m),17.000(42.500%)(0.750m),617.755,3018.476
1154,1,11.9613,12.4827,0.197,438,1351,27,128,0.099,100,24.87,45319,519.90,2,1,28.501(35.626%)(0.911m),43.000(43.000%)(2.464m),67.000(67.000%)(5.036m),42.000(42.000%)(2.357m),21.000(26.250%)(0.107m),20.225(50.561%)(1.095m),15.000(37.500%)(0.536m),332.330,2740.958
1155,1,14.9631,12.7585,0.201,595,1691,46,108,0.099,100,24.94,45379,677.09,3,1,25.027(31.284%)(0.539m),44.000(44.000%)(2.571m),57.000(57.000%)(3.964m),34.000(34.000%)(1.500m),16.000(20.000%)(0.000m),17.774(44.435%)(0.833m),11.000(27.500%)(0.107m),389.920,4324.865
1156,1,16.9314,12.8119,0.206,417,1305,62,34,0.099,100,25.00,45421,483.90,4,1,28.000(35.000%)(0.857m),48.000(48.000%)(3.000m),54.000(54.000%)(3.643m),40.000(40.000%)(2.143m),23.054(28.818%)(0.327m),22.000(55.000%)(1.286m),16.259(40.648%)(0.671m),253.936,2774.570
1157,1,19.7344,12.9236,0.211,430,1332,0,18,0.099,100,25.06,45464,501.52,5,1,30.000(37.500%)(1.071m),45.000(45.000%)(2.679m),61.000(61.000%)(4.393m),51.373(51.373%)(3.361m),24.519(30.649%)(0.484m),22.000(55.000%)(1.286m),17.319(43.297%)(0.784m),490.258,3396.170
1158,1,14.3822,12.8756,0.205,438,1350,0,0,0.099,100,25.13,45508,515.93,6,1,25.900(32.375%)(0.632m),52.803(52.803%)(3.515m),61.000(61.000%)(4.393m),45.000(45.000%)(2.679m),31.000(38.750%)(1.179m),18.318(45.796%)(0.891m),22.000(55.000%)(1.286m),427.505,2928.887
1159,1,14.7275,12.8021,0.212,442,1359,9,92,0.098,100,25.19,45553,535.49,7,1,26.000(32.500%)(0.643m),34.000(34.000%)(1.500m),51.000(51.000%)(3.321m),36.000(36.000%)(1.714m),22.000(27.500%)(0.214m),18.000(45.000%)(0.857m),18.718(46.795%)(0.934m),230.970,2933.182
1160,1,-1.1158,12.4033,0.214,173,509,26,9,0.098,65,25.17,45571,206.29,0,0,29.000(36.250%)(0.964m),38.000(38.000%)(1.929m),49.000(49.000%)(3.107m),21.089(21.089%)(0.117m),11.635(14.543%)(0.000m),40.000(100.000%)(3.214m),10.291(25.729%)(0.031m),230.824,3384.624
