episode,stage,reward,avg_reward,MSE,timeframe,steps,close distance,near_miss,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1836,1,12.2809,15.2556,0.171,420,1312,0,74,0.050,100,46.13,50000,626.41,13,1,25.669(32.086%)(0.607m),49.000(49.000%)(3.107m),70.000(70.000%)(5.357m),34.000(34.000%)(1.500m),24.000(30.000%)(0.429m),18.151(45.378%)(0.873m),19.000(47.500%)(0.964m),277.893,2798.230
1837,1,16.2865,15.2517,0.178,416,1303,22,77,0.050,100,46.16,50000,645.62,14,1,20.814(26.018%)(0.087m),43.000(43.000%)(2.464m),59.000(59.000%)(4.179m),42.000(42.000%)(2.357m),27.000(33.750%)(0.750m),14.653(36.633%)(0.499m),20.000(50.000%)(1.071m),346.941,2721.745
1838,1,14.7888,15.1598,0.164,426,1325,38,108,0.050,100,46.19,50000,630.43,15,1,23.000(28.750%)(0.321m),48.000(48.000%)(3.000m),89.000(89.000%)(7.393m),40.530(40.530%)(2.200m),19.210(24.012%)(0.000m),17.000(42.500%)(0.750m),13.500(33.749%)(0.375m),345.423,3200.234
1839,1,17.6856,15.1299,0.159,422,1316,69,38,0.050,100,46.22,50000,655.58,16,1,21.287(26.608%)(0.138m),44.943(44.943%)(2.672m),72.000(72.000%)(5.571m),54.000(54.000%)(3.643m),27.000(33.750%)(0.750m),14.986(37.464%)(0.534m),19.000(47.500%)(0.964m),560.654,2977.669
1840,1,16.8473,15.4926,0.168,426,1325,8,57,0.050,100,46.25,50000,684.30,17,1,25.409(31.761%)(0.580m),53.147(53.147%)(3.551m),80.000(80.000%)(6.429m),48.000(48.000%)(3.000m),23.000(28.750%)(0.321m),17.963(44.907%)(0.853m),16.000(40.000%)(0.643m),761.248,3233.017
1841,1,1.1390,15.1613,0.163,323,960,178,38,0.050,90,46.22,50000,464.76,0,0,16.616(20.770%)(0.000m),35.694(35.694%)(1.682m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),31.000(38.750%)(1.179m),11.656(29.141%)(0.177m),26.000(65.000%)(1.714m),0.000,2375.122
1842,1,19.3310,15.1695,0.161,431,1336,10,67,0.050,100,46.25,50000,511.88,1,1,24.346(30.432%)(0.466m),51.027(51.027%)(3.324m),51.000(51.000%)(3.321m),37.000(37.000%)(1.821m),26.000(32.500%)(0.643m),17.193(42.984%)(0.771m),20.000(50.000%)(1.071m),240.689,2998.794
1843,1,18.8266,15.5472,0.171,415,1300,1,4,0.050,100,46.28,50000,568.26,2,1,25.087(31.359%)(0.545m),52.422(52.422%)(3.474m),59.000(59.000%)(4.179m),43.000(43.000%)(2.464m),31.000(38.750%)(1.179m),17.740(44.351%)(0.829m),22.000(55.000%)(1.286m),402.388,2910.451
1844,1,18.4323,15.5384,0.167,416,1303,62,0,0.050,100,46.31,50000,675.25,3,1,20.683(25.854%)(0.073m),43.373(43.373%)(2.504m),84.000(84.000%)(6.857m),60.000(60.000%)(4.286m),32.000(40.000%)(1.286m),14.553(36.383%)(0.488m),23.000(57.500%)(1.393m),790.275,3180.564
1845,1,16.8965,15.5092,0.158,422,1316,19,79,0.050,100,46.34,50000,635.93,4,1,25.180(31.475%)(0.555m),52.691(52.691%)(3.503m),74.000(74.000%)(5.786m),40.000(40.000%)(2.143m),19.000(23.750%)(0.000m),17.797(44.492%)(0.835m),14.000(35.000%)(0.429m),369.154,2921.659
