episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
966,1,16.6063,15.5848,0.264,633,1671,0.145,80,0.31,44429,960.04,0,0,20.000(25.000%)(0.000m),22.000(22.000%)(0.214m),51.000(51.000%)(3.321m),40.587(40.587%)(2.206m),19.304(24.130%)(0.000m),30.000(75.000%)(2.143m),13.622(34.054%)(0.388m),657.754,1840.266
967,1,16.2845,15.5285,0.257,593,1593,0.145,80,0.31,44489,778.66,0,0,16.939(21.174%)(0.000m),36.000(36.000%)(1.714m),46.000(46.000%)(2.786m),22.000(22.000%)(0.214m),12.000(15.000%)(0.000m),11.890(29.726%)(0.203m),27.000(67.500%)(1.821m),276.922,1166.137
968,1,15.5265,15.5678,0.281,583,1571,0.144,80,0.31,44548,795.37,0,0,14.818(18.523%)(0.000m),32.217(32.217%)(1.309m),42.000(42.000%)(2.357m),22.000(22.000%)(0.214m),12.000(15.000%)(0.000m),10.368(25.921%)(0.039m),30.000(75.000%)(2.143m),282.800,1493.132
969,1,36.3214,16.0256,0.250,1193,3283,0.144,100,0.41,44668,1795.72,1,1,13.793(17.241%)(0.000m),27.000(27.000%)(0.750m),31.000(31.000%)(1.179m),36.854(36.854%)(1.806m),17.442(21.803%)(0.000m),9.650(24.124%)(0.000m),12.296(30.739%)(0.246m),121.552,1290.912
970,1,9.2461,15.9155,0.237,734,1897,0.144,85,0.41,44742,1096.17,0,0,33.000(41.250%)(1.393m),39.000(39.000%)(2.036m),43.000(43.000%)(2.464m),29.000(29.000%)(0.964m),15.764(19.705%)(0.000m),24.632(61.580%)(1.568m),11.085(27.713%)(0.116m),523.744,2353.352
971,1,20.8377,16.0374,0.232,867,2430,0.143,95,0.41,44829,1123.18,0,0,22.000(27.500%)(0.214m),27.000(27.000%)(0.750m),34.000(34.000%)(1.500m),21.000(21.000%)(0.107m),19.499(24.373%)(0.000m),18.184(45.460%)(0.877m),13.782(34.456%)(0.405m),0.000,1076.841
972,1,30.0341,16.2763,0.233,1004,2727,0.143,95,0.41,44930,1668.66,0,0,15.067(18.834%)(0.000m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),38.000(38.000%)(1.929m),27.000(33.750%)(0.750m),10.558(26.394%)(0.060m),24.000(60.000%)(1.500m),0.000,1508.389
973,1,15.3480,16.2725,0.241,481,1332,0.143,80,0.41,44979,568.95,0,0,21.672(27.089%)(0.179m),28.000(28.000%)(0.857m),43.000(43.000%)(2.464m),43.000(43.000%)(2.464m),38.000(47.500%)(1.929m),15.374(38.435%)(0.576m),28.000(70.000%)(1.929m),12.957,1339.674
974,1,19.8580,16.3252,0.229,980,2542,0.143,90,0.41,45077,1313.52,0,0,11.520(14.399%)(0.000m),20.881(20.881%)(0.094m),28.000(28.000%)(0.857m),26.000(26.000%)(0.643m),25.000(31.250%)(0.536m),10.190(25.474%)(0.020m),23.000(57.500%)(1.393m),228.146,1525.004
975,1,16.3974,16.3956,0.240,624,1641,0.142,80,0.41,45140,801.61,0,0,15.917(19.896%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),37.000(37.000%)(1.821m),30.000(37.500%)(1.071m),11.208(28.020%)(0.129m),28.000(70.000%)(1.929m),0.000,1629.926
976,1,18.7488,16.3937,0.223,794,2273,0.142,95,0.41,45220,1061.25,0,0,18.471(23.089%)(0.000m),26.000(26.000%)(0.643m),44.000(44.000%)(2.571m),23.000(23.000%)(0.321m),18.962(23.703%)(0.000m),12.970(32.426%)(0.318m),13.376(33.441%)(0.362m),0.000,825.540
977,1,23.4534,16.4898,0.225,1269,3453,0.142,100,0.51,45347,1620.48,1,1,16.461(20.576%)(0.000m),35.263(35.263%)(1.635m),39.000(39.000%)(2.036m),34.000(34.000%)(1.500m),18.270(22.837%)(0.000m),11.546(28.865%)(0.166m),12.895(32.238%)(0.310m),271.650,1280.175
978,1,20.1200,16.6373,0.200,773,2099,0.141,90,0.51,45425,1072.46,0,0,18.657(23.321%)(0.000m),39.562(39.562%)(2.096m),31.000(31.000%)(1.179m),25.000(25.000%)(0.536m),22.000(27.500%)(0.214m),13.121(32.803%)(0.334m),20.000(50.000%)(1.071m),0.000,1334.812
979,1,10.9700,16.6018,0.216,507,1275,0.141,70,0.51,45476,861.70,0,0,10.513(13.141%)(0.000m),17.711(17.711%)(0.000m),32.000(32.000%)(1.286m),30.000(30.000%)(1.071m),28.000(35.000%)(0.857m),10.134(25.336%)(0.014m),40.000(100.000%)(3.214m),397.211,1647.280
980,1,15.8955,16.6965,0.232,499,1371,0.141,80,0.51,45526,655.35,0,0,35.000(43.750%)(1.607m),43.000(43.000%)(2.464m),22.000(22.000%)(0.214m),20.000(20.000%)(0.000m),17.114(21.392%)(0.000m),29.000(72.500%)(2.036m),12.048(30.119%)(0.219m),0.000,978.477
