episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
203,1,-6.0626,0.4338,0.124,492,1254,0.667,70,0.00,4944,774.16,0,0,13.000(16.250%)(0.000m),28.000(28.000%)(0.857m),92.000(92.000%)(7.714m),51.657(51.657%)(3.392m),24.859(31.074%)(0.521m),21.184(52.960%)(1.198m),17.652(44.131%)(0.820m),1633.385,1882.266
204,1,0.4373,0.4831,0.131,135,370,0.666,40,0.00,4958,265.72,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),41.041(41.041%)(2.254m),19.237(19.237%)(0.000m),11.197(13.996%)(0.000m),40.000(100.000%)(3.214m),10.532(26.331%)(0.057m),None,None
205,1,1.9665,0.4102,0.134,298,808,0.665,60,0.00,4988,453.22,0,0,19.232(24.041%)(0.000m),40.635(40.635%)(2.211m),45.000(45.000%)(2.679m),22.000(22.000%)(0.214m),31.000(38.750%)(1.179m),13.535(33.837%)(0.379m),40.000(100.000%)(3.214m),None,None
206,1,-1.6648,0.2625,0.127,383,952,0.663,65,0.00,5027,635.58,0,0,22.992(28.740%)(0.321m),47.873(47.873%)(2.986m),43.322(43.322%)(2.499m),19.357(19.357%)(0.000m),11.036(13.795%)(0.000m),16.313(40.783%)(0.676m),10.130(25.324%)(0.014m),None,None
207,1,2.8253,0.3862,0.131,223,577,0.662,50,0.00,5050,408.66,0,0,68.880(86.100%)(5.237m),100.000(100.000%)(8.571m),32.743(32.743%)(1.365m),16.949(16.949%)(0.000m),10.345(12.932%)(0.000m),40.000(100.000%)(3.214m),10.345(25.864%)(0.037m),None,None
208,1,3.3353,0.4173,0.154,293,779,0.661,60,0.00,5080,464.75,0,0,10.929(13.661%)(0.000m),17.905(17.905%)(0.000m),34.590(34.590%)(1.563m),70.000(70.000%)(5.357m),51.000(63.750%)(3.321m),10.929(27.322%)(0.100m),40.000(100.000%)(3.214m),1360.092,1886.638
209,1,-3.0935,0.3243,0.130,299,828,0.659,65,0.00,5110,535.81,0,0,9.813(12.266%)(0.000m),14.928(14.928%)(0.000m),25.330(25.330%)(0.571m),43.000(43.000%)(2.464m),22.135(27.669%)(0.229m),10.958(27.394%)(0.103m),15.683(39.208%)(0.609m),299.715,706.383
210,1,-0.0543,0.2294,0.138,374,942,0.658,65,0.00,5148,743.72,0,0,11.905(14.881%)(0.000m),22.643(22.643%)(0.283m),59.996(59.996%)(4.285m),77.000(77.000%)(6.107m),55.353(69.191%)(3.788m),10.020(25.050%)(0.002m),40.000(100.000%)(3.214m),1439.425,1540.308
211,1,-2.6565,0.2176,0.127,366,913,0.657,60,0.00,5185,621.59,0,0,10.069(12.587%)(0.000m),15.936(15.936%)(0.000m),28.884(28.884%)(0.952m),49.691(49.691%)(3.181m),23.955(29.944%)(0.424m),10.574(26.435%)(0.061m),17.049(42.623%)(0.755m),2643.822,3433.432
212,1,5.4885,0.3631,0.141,526,1346,0.655,75,0.00,5238,882.86,0,0,14.000(17.500%)(0.000m),30.000(30.000%)(1.071m),38.348(38.348%)(1.966m),18.375(18.375%)(0.000m),10.801(13.502%)(0.000m),10.000(25.000%)(0.000m),10.286(25.715%)(0.031m),1749.085,2375.947
213,1,2.5550,0.4026,0.151,467,1172,0.654,70,0.00,5285,732.63,0,0,39.000(48.750%)(2.036m),23.000(23.000%)(0.321m),20.000(20.000%)(0.000m),36.969(36.969%)(1.818m),17.570(21.963%)(0.000m),40.000(100.000%)(3.214m),12.381(30.952%)(0.255m),0.000,67.145
214,1,1.7623,0.4992,0.137,318,820,0.653,60,0.00,5317,490.25,0,0,56.173(70.216%)(3.876m),92.000(92.000%)(7.714m),55.630(55.630%)(3.817m),21.396(21.396%)(0.150m),11.531(14.413%)(0.000m),40.000(100.000%)(3.214m),9.950(24.875%)(0.000m),None,None
215,1,-2.0626,0.5126,0.140,117,295,0.652,35,0.00,5329,230.40,0,0,10.456(13.070%)(0.000m),17.614(17.614%)(0.000m),36.003(36.003%)(1.715m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.079(25.198%)(0.008m),40.000(100.000%)(3.214m),None,None
216,1,-1.2915,0.5426,0.137,130,339,0.650,40,0.00,5342,234.41,0,0,11.685(14.606%)(0.000m),21.180(21.180%)(0.126m),51.548(51.548%)(3.380m),100.000(100.000%)(8.571m),77.067(96.334%)(6.114m),10.336(25.840%)(0.036m),40.000(100.000%)(3.214m),None,None
217,1,-0.7294,0.5359,0.150,457,1153,0.649,70,0.00,5388,793.14,0,0,68.304(85.379%)(5.175m),21.000(21.000%)(0.107m),20.000(20.000%)(0.000m),31.382(31.382%)(1.219m),14.751(18.438%)(0.000m),40.000(100.000%)(3.214m),10.367(25.918%)(0.039m),0.000,374.494
218,1,0.3237,0.3682,0.157,480,1223,0.648,70,0.00,5436,794.00,0,0,29.000(36.250%)(0.964m),51.000(51.000%)(3.321m),33.275(33.275%)(1.422m),17.225(17.225%)(0.000m),10.514(13.142%)(0.000m),40.000(100.000%)(3.214m),10.514(26.284%)(0.055m),None,None
219,1,3.1328,0.5545,0.159,201,531,0.646,50,0.00,5457,281.29,0,0,12.699(15.874%)(0.000m),26.665(26.665%)(0.714m),100.000(100.000%)(8.571m),100.000(100.000%)(8.571m),67.642(84.553%)(5.105m),9.782(24.454%)(0.000m),40.000(100.000%)(3.214m),None,None
220,1,4.8226,0.6436,0.143,478,1325,0.645,75,0.00,5505,745.94,0,0,15.210(19.012%)(0.000m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),40.000(50.000%)(2.143m),10.646(26.616%)(0.069m),25.000(62.500%)(1.607m),0.000,773.105
221,1,-0.1032,0.5727,0.175,199,508,0.644,45,0.00,5525,330.58,0,0,11.308(14.135%)(0.000m),20.267(20.267%)(0.029m),47.879(47.879%)(2.987m),100.000(100.000%)(8.571m),61.410(76.763%)(4.437m),10.126(25.316%)(0.014m),40.000(100.000%)(3.214m),None,None
222,1,0.2323,0.4782,0.159,166,412,0.642,40,0.00,5542,257.47,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),28.023(28.023%)(0.860m),15.900(15.900%)(0.000m),10.211(12.764%)(0.000m),40.000(100.000%)(3.214m),10.989(27.473%)(0.106m),None,None
223,1,-2.6232,0.5064,0.145,738,1897,0.641,85,0.00,5616,1264.37,0,0,19.000(23.750%)(0.000m),21.000(21.000%)(0.107m),25.000(25.000%)(0.536m),31.000(31.000%)(1.179m),14.876(18.594%)(0.000m),13.000(32.500%)(0.321m),10.456(26.140%)(0.049m),0.000,1879.057
224,1,4.2931,0.6414,0.145,282,695,0.640,55,0.00,5645,554.89,0,0,11.341(14.176%)(0.000m),20.557(20.557%)(0.060m),50.030(50.030%)(3.217m),100.000(100.000%)(8.571m),64.678(80.847%)(4.787m),10.032(25.079%)(0.003m),40.000(100.000%)(3.214m),None,None
225,1,4.1723,0.7870,0.141,425,1069,0.639,65,0.00,5688,773.10,0,0,49.000(61.250%)(3.107m),58.000(58.000%)(4.071m),39.095(39.095%)(2.046m),18.325(18.325%)(0.000m),10.666(13.332%)(0.000m),40.000(100.000%)(3.214m),10.033(25.082%)(0.004m),1337.319,2557.526
226,1,0.4034,0.6752,0.139,472,1198,0.637,70,0.00,5736,799.83,0,0,9.791(12.238%)(0.000m),15.008(15.008%)(0.000m),25.000(25.000%)(0.536m),23.000(23.000%)(0.321m),15.833(19.792%)(0.000m),10.799(26.997%)(0.086m),11.145(27.862%)(0.123m),70.652,1456.238
227,1,-2.9290,0.5256,0.153,131,322,0.636,35,0.00,5750,209.00,0,0,11.155(13.944%)(0.000m),19.994(19.994%)(0.000m),47.233(47.233%)(2.918m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),9.990(24.975%)(0.000m),40.000(100.000%)(3.214m),None,None
228,1,1.8981,0.4825,0.150,255,641,0.635,55,0.00,5776,413.59,0,0,62.840(78.550%)(4.590m),100.000(100.000%)(8.571m),28.100(28.100%)(0.868m),15.726(15.726%)(0.000m),10.019(12.524%)(0.000m),40.000(100.000%)(3.214m),10.651(26.627%)(0.070m),None,None
229,1,3.4898,0.6258,0.144,262,665,0.634,55,0.00,5803,497.96,0,0,10.076(12.595%)(0.000m),14.993(14.993%)(0.000m),24.592(24.592%)(0.492m),84.311(84.311%)(6.890m),73.503(91.879%)(5.732m),11.677(29.193%)(0.180m),40.000(100.000%)(3.214m),None,None
230,1,3.7692,0.6955,0.145,200,526,0.632,50,0.00,5823,345.18,0,0,10.203(12.754%)(0.000m),15.406(15.406%)(0.000m),25.836(25.836%)(0.625m),100.000(100.000%)(8.571m),67.247(84.059%)(5.062m),11.535(28.838%)(0.164m),40.000(100.000%)(3.214m),None,None
231,1,3.1063,0.7516,0.138,417,1047,0.631,65,0.00,5865,706.72,0,0,38.178(47.722%)(1.948m),55.000(55.000%)(3.750m),29.528(29.528%)(1.021m),16.051(16.051%)(0.000m),10.057(12.571%)(0.000m),27.526(68.816%)(1.878m),10.433(26.082%)(0.046m),1479.416,2333.451
232,1,8.4497,0.9576,0.156,349,914,0.630,65,0.00,5900,613.11,0,0,10.531(13.164%)(0.000m),17.254(17.254%)(0.000m),33.331(33.331%)(1.428m),45.000(45.000%)(2.679m),39.000(48.750%)(2.036m),10.531(26.328%)(0.057m),40.000(100.000%)(3.214m),895.631,1508.007
233,1,-2.6014,0.9051,0.173,109,268,0.628,30,0.00,5911,185.74,0,0,69.080(86.350%)(5.259m),100.000(100.000%)(8.571m),25.731(25.731%)(0.614m),15.165(15.165%)(0.000m),9.969(12.461%)(0.000m),40.000(100.000%)(3.214m),11.131(27.829%)(0.121m),None,None
