episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
647,1,11.3221,11.9631,0.285,362,974,0.274,65,0.00,10000,505.01,0,0,31.000(38.750%)(1.179m),47.000(47.000%)(2.893m),66.000(66.000%)(4.929m),27.398(27.398%)(0.793m),12.841(16.051%)(0.000m),33.000(82.500%)(2.464m),9.764(24.410%)(0.000m),333.170,1013.501
648,1,10.2394,11.9205,0.283,517,1475,0.274,80,0.00,10000,727.61,0,0,23.821(29.776%)(0.409m),49.924(49.924%)(3.206m),68.000(68.000%)(5.143m),36.000(36.000%)(1.714m),17.000(21.250%)(0.000m),11.000(27.500%)(0.107m),14.000(35.000%)(0.429m),721.950,1129.290
649,1,18.4841,11.9916,0.305,756,1977,0.273,85,0.00,10000,1074.60,0,0,12.000(15.000%)(0.000m),37.000(37.000%)(1.821m),41.000(41.000%)(2.250m),42.000(42.000%)(2.357m),23.336(29.171%)(0.357m),11.000(27.500%)(0.107m),16.504(41.260%)(0.697m),270.451,2422.658
650,1,5.1300,11.9346,0.308,339,863,0.273,60,0.00,10000,472.83,0,0,11.363(14.204%)(0.000m),20.836(20.836%)(0.090m),52.352(52.352%)(3.466m),66.000(66.000%)(4.929m),51.165(63.956%)(3.339m),9.928(24.819%)(0.000m),37.431(93.576%)(2.939m),1637.492,3125.758
651,1,14.9291,11.9030,0.306,1099,2917,0.272,95,0.00,10000,1451.80,0,0,16.761(20.951%)(0.000m),35.003(35.003%)(1.608m),23.799(23.799%)(0.407m),14.353(14.353%)(0.000m),9.576(11.970%)(0.000m),11.808(29.520%)(0.194m),10.961(27.402%)(0.103m),545.627,2180.954
652,1,4.4949,11.9099,0.267,437,1166,0.272,70,0.00,10000,624.40,0,0,29.000(36.250%)(0.964m),45.000(45.000%)(2.679m),100.000(100.000%)(8.571m),29.559(29.559%)(1.024m),13.477(16.847%)(0.000m),26.000(65.000%)(1.714m),9.601(24.003%)(0.000m),466.334,1260.496
653,1,10.4240,11.9438,0.301,337,898,0.271,65,0.00,10000,497.17,0,0,12.105(15.131%)(0.000m),23.958(23.958%)(0.424m),51.000(51.000%)(3.321m),43.000(43.000%)(2.464m),36.000(45.000%)(1.714m),9.811(24.528%)(0.000m),40.000(100.000%)(3.214m),1014.070,1788.836
654,1,12.8996,12.0468,0.304,625,1688,0.271,85,0.00,10000,830.41,0,0,17.976(22.470%)(0.000m),35.000(35.000%)(1.607m),45.000(45.000%)(2.679m),33.000(33.000%)(1.393m),13.000(16.250%)(0.000m),12.697(31.742%)(0.289m),10.000(25.000%)(0.000m),185.802,1952.964
655,1,13.7272,12.0560,0.302,681,1818,0.270,85,0.00,10000,1016.18,0,0,10.000(12.500%)(0.000m),51.631(51.631%)(3.389m),68.000(68.000%)(5.143m),35.000(35.000%)(1.607m),22.000(27.500%)(0.214m),11.000(27.500%)(0.107m),21.000(52.500%)(1.179m),1122.075,2213.611
656,1,23.0846,12.2090,0.316,804,2087,0.269,85,0.00,10000,1122.84,0,0,24.240(30.300%)(0.454m),50.296(50.296%)(3.246m),66.000(66.000%)(4.929m),56.000(56.000%)(3.857m),26.000(32.500%)(0.643m),11.000(27.500%)(0.107m),15.000(37.500%)(0.536m),1464.344,2738.389
657,1,17.7669,12.2928,0.301,1203,3310,0.269,100,0.15,10000,1615.83,1,1,16.371(20.464%)(0.000m),34.854(34.854%)(1.591m),51.000(51.000%)(3.321m),38.853(38.853%)(2.020m),18.604(23.255%)(0.000m),11.502(28.756%)(0.161m),13.098(32.745%)(0.332m),870.265,2011.607
658,1,9.1106,12.2797,0.278,551,1386,0.268,75,0.15,10000,755.12,0,0,11.610(14.512%)(0.000m),21.288(21.288%)(0.138m),41.000(41.000%)(2.250m),37.000(37.000%)(1.821m),33.000(41.250%)(1.393m),10.143(25.358%)(0.015m),30.000(75.000%)(2.143m),550.806,2518.888
659,1,12.8329,12.2944,0.319,675,1758,0.268,80,0.15,10000,939.96,0,0,22.130(27.662%)(0.228m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),25.000(25.000%)(0.536m),29.530(36.912%)(1.021m),15.658(39.146%)(0.606m),25.000(62.500%)(1.607m),0.000,2089.576
660,1,12.6200,12.2942,0.283,442,1118,0.267,70,0.15,10000,610.10,0,0,34.000(42.500%)(1.500m),36.000(36.000%)(1.714m),39.000(39.000%)(2.036m),24.849(24.849%)(0.520m),12.380(15.475%)(0.000m),40.000(100.000%)(3.214m),9.908(24.770%)(0.000m),562.681,2159.952
661,1,12.4906,12.3165,0.312,431,1129,0.267,70,0.15,10000,616.87,0,0,12.000(15.000%)(0.000m),21.000(21.000%)(0.107m),54.000(54.000%)(3.643m),54.415(54.415%)(3.687m),27.583(34.479%)(0.813m),10.000(25.000%)(0.000m),19.617(49.043%)(1.030m),1153.349,2729.913
662,1,14.3864,12.3435,0.312,704,1872,0.266,85,0.15,10000,969.29,0,0,21.134(26.418%)(0.122m),44.142(44.142%)(2.587m),59.000(59.000%)(4.179m),43.000(43.000%)(2.464m),16.000(20.000%)(0.000m),14.948(37.370%)(0.530m),10.000(25.000%)(0.000m),758.385,2234.662
663,1,2.9118,12.0656,0.293,422,1078,0.266,70,0.15,10000,586.29,0,0,41.095(51.368%)(2.260m),43.000(43.000%)(2.464m),24.000(24.000%)(0.429m),20.000(20.000%)(0.000m),22.000(27.500%)(0.214m),29.613(74.033%)(2.101m),38.061(95.153%)(3.007m),0.000,2032.556
664,1,14.8509,12.1840,0.322,409,1088,0.265,70,0.15,10000,591.73,0,0,40.000(50.000%)(2.143m),46.000(46.000%)(2.786m),63.000(63.000%)(4.607m),25.811(25.811%)(0.623m),12.485(15.606%)(0.000m),30.000(75.000%)(2.143m),9.741(24.351%)(0.000m),814.391,2199.506
665,1,9.3149,12.2407,0.342,291,790,0.265,60,0.15,10000,425.04,0,0,9.730(12.163%)(0.000m),14.802(14.802%)(0.000m),25.115(25.115%)(0.548m),46.000(46.000%)(2.786m),36.000(45.000%)(1.714m),10.865(27.162%)(0.093m),40.000(100.000%)(3.214m),787.268,1718.239
666,1,19.1338,12.3236,0.301,655,1785,0.264,85,0.15,10000,921.43,0,0,21.455(26.819%)(0.156m),44.909(44.909%)(2.669m),48.000(48.000%)(3.000m),44.000(44.000%)(2.571m),32.000(40.000%)(1.286m),15.171(37.927%)(0.554m),23.000(57.500%)(1.393m),881.395,1968.356
667,1,19.4392,12.6596,0.303,583,1502,0.264,80,0.15,10000,799.52,0,0,34.000(42.500%)(1.500m),43.000(43.000%)(2.464m),52.000(52.000%)(3.429m),26.097(26.097%)(0.653m),12.623(15.779%)(0.000m),28.000(70.000%)(1.929m),9.848(24.621%)(0.000m),683.059,2681.866
668,1,9.1414,12.6426,0.289,400,1005,0.263,65,0.15,10000,574.23,0,0,9.658(12.073%)(0.000m),14.583(14.583%)(0.000m),24.456(24.456%)(0.477m),55.000(55.000%)(3.750m),53.000(66.250%)(3.536m),10.919(27.297%)(0.098m),40.000(100.000%)(3.214m),1605.391,3013.468
669,1,9.2693,12.6635,0.280,639,1678,0.263,80,0.15,10000,854.45,0,0,18.708(23.385%)(0.000m),39.365(39.365%)(2.075m),20.000(20.000%)(0.000m),20.000(20.000%)(0.000m),33.632(42.040%)(1.461m),13.196(32.991%)(0.342m),18.000(45.000%)(0.857m),0.000,2273.147
670,1,13.8393,12.5866,0.347,493,1371,0.262,80,0.15,10000,692.22,0,0,14.000(17.500%)(0.000m),22.000(22.000%)(0.214m),54.000(54.000%)(3.643m),59.262(59.262%)(4.207m),28.532(35.665%)(0.914m),18.000(45.000%)(0.857m),20.287(50.718%)(1.102m),648.570,2230.768
671,1,11.6004,12.5035,0.337,553,1436,0.261,75,0.15,10000,790.97,0,0,29.000(36.250%)(0.964m),50.000(50.000%)(3.214m),53.000(53.000%)(3.536m),41.042(41.042%)(2.255m),19.791(24.739%)(0.000m),15.000(37.500%)(0.536m),13.959(34.899%)(0.424m),828.126,3117.172
