episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
88,2,-2.2193,-2.4138,0.289,319,872,0.840,80,1.14,1986,204.88,0,0,10.384(12.980%)(0.000m),17.168(17.168%)(0.000m),33.764(33.764%)(1.475m),42.000(42.000%)(2.357m),22.864(28.580%)(0.307m),10.258(25.645%)(0.028m),16.215(40.537%)(0.666m),555.741,1207.889
89,2,-3.0548,-2.4240,0.274,121,298,0.838,45,1.12,1999,79.85,0,0,11.384(14.230%)(0.000m),20.634(20.634%)(0.068m),50.219(50.219%)(3.238m),100.000(100.000%)(8.571m),76.230(95.288%)(6.025m),10.070(25.174%)(0.007m),40.000(100.000%)(3.214m),None,None
90,2,0.3336,-2.3579,0.316,406,1073,0.837,80,1.11,2040,252.43,0,0,17.450(21.813%)(0.000m),36.695(36.695%)(1.789m),27.000(27.000%)(0.750m),15.000(15.000%)(0.000m),10.000(12.500%)(0.000m),12.280(30.699%)(0.244m),11.000(27.500%)(0.107m),1384.901,1649.964
91,2,-7.2735,-2.5154,0.296,452,1125,0.835,80,1.10,2086,303.44,0,0,52.249(65.311%)(3.455m),63.000(63.000%)(4.607m),69.000(69.000%)(5.250m),24.597(24.597%)(0.493m),12.254(15.317%)(0.000m),38.053(95.131%)(3.006m),9.807(24.518%)(0.000m),1430.425,3221.399
92,2,-2.5490,-2.5324,0.254,258,653,0.833,65,1.09,2112,181.39,0,0,50.269(62.836%)(3.243m),92.277(92.277%)(7.744m),30.896(30.896%)(1.167m),16.535(16.535%)(0.000m),10.272(12.840%)(0.000m),36.787(91.968%)(2.870m),10.526(26.316%)(0.056m),None,None
93,2,6.8738,-2.3240,0.263,427,1104,0.832,80,1.08,2155,268.73,0,0,12.000(15.000%)(0.000m),23.000(23.000%)(0.321m),95.000(95.000%)(8.036m),58.555(58.555%)(4.131m),28.181(35.226%)(0.877m),40.000(100.000%)(3.214m),20.024(50.059%)(1.074m),1651.000,2590.073
94,2,-3.1604,-2.4391,0.238,77,195,0.830,35,1.06,2163,57.97,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),27.320(27.320%)(0.784m),15.706(15.706%)(0.000m),10.167(12.709%)(0.000m),40.000(100.000%)(3.214m),11.077(27.692%)(0.115m),None,None
95,2,-2.7936,-2.4924,0.279,323,858,0.828,75,1.05,2196,219.16,0,0,13.063(16.329%)(0.000m),28.116(28.116%)(0.870m),76.763(76.763%)(6.082m),74.000(74.000%)(5.786m),42.815(53.519%)(2.444m),9.805(24.513%)(0.000m),31.075(77.688%)(2.258m),None,None
96,2,-1.1309,-2.5284,0.263,344,857,0.827,75,1.04,2231,242.67,0,0,53.645(67.056%)(3.605m),90.000(90.000%)(7.500m),51.369(51.369%)(3.361m),21.107(21.107%)(0.119m),11.645(14.556%)(0.000m),39.091(97.727%)(3.117m),10.300(25.750%)(0.032m),2169.292,2402.081
97,2,-3.0441,-2.5476,0.272,295,752,0.825,70,1.03,2261,196.16,0,0,10.755(13.444%)(0.000m),18.479(18.479%)(0.000m),39.422(39.422%)(2.081m),89.186(89.186%)(7.413m),43.138(53.923%)(2.479m),10.117(25.292%)(0.013m),31.261(78.153%)(2.278m),None,None
98,2,-1.9563,-2.5443,0.241,546,1404,0.823,85,1.02,2316,349.82,0,0,11.264(14.080%)(0.000m),19.551(19.551%)(0.000m),42.692(42.692%)(2.431m),42.081(42.081%)(2.366m),20.034(25.043%)(0.004m),10.467(26.166%)(0.050m),14.129(35.323%)(0.442m),2322.341,3611.409
99,2,1.1779,-2.4657,0.283,172,458,0.822,60,1.01,2334,118.24,0,0,10.324(12.905%)(0.000m),15.588(15.588%)(0.000m),26.141(26.141%)(0.658m),100.000(100.000%)(8.571m),64.694(80.868%)(4.789m),11.671(29.178%)(0.179m),40.000(100.000%)(3.214m),None,None
100,2,-0.3723,-2.4793,0.281,230,622,0.820,70,1.00,2357,148.03,0,0,12.508(15.635%)(0.000m),25.859(25.859%)(0.628m),70.575(70.575%)(5.419m),82.000(82.000%)(6.643m),67.642(84.553%)(5.105m),9.759(24.396%)(0.000m),40.000(100.000%)(3.214m),None,None
101,2,-6.9923,-2.5865,0.302,346,853,0.819,75,0.99,2392,244.42,0,0,9.847(12.309%)(0.000m),15.332(15.332%)(0.000m),27.023(27.023%)(0.752m),87.371(87.371%)(7.218m),49.837(62.297%)(3.197m),10.597(26.493%)(0.064m),36.542(91.355%)(2.844m),None,None
102,2,-3.6204,-2.6107,0.286,77,193,0.817,35,0.98,2400,51.65,0,0,78.639(98.299%)(6.283m),60.215(60.215%)(4.309m),22.321(22.321%)(0.249m),14.297(14.297%)(0.000m),9.945(12.431%)(0.000m),40.000(100.000%)(3.214m),12.270(30.675%)(0.243m),None,None
103,2,-3.8119,-2.5815,0.312,229,599,0.815,65,0.97,2423,154.38,0,0,56.889(71.111%)(3.952m),100.000(100.000%)(8.571m),47.591(47.591%)(2.956m),20.145(20.145%)(0.016m),11.240(14.050%)(0.000m),40.000(100.000%)(3.214m),10.066(25.164%)(0.007m),None,None
104,2,-1.7352,-2.5400,0.294,366,1037,0.814,85,0.96,2460,255.15,0,0,11.850(14.813%)(0.000m),22.539(22.539%)(0.272m),63.278(63.278%)(4.637m),69.000(69.000%)(5.250m),30.000(37.500%)(1.071m),9.974(24.935%)(0.000m),22.000(55.000%)(1.286m),998.757,1062.115
105,2,-3.4971,-2.5169,0.262,194,535,0.812,65,0.95,2480,136.76,0,0,11.276(14.095%)(0.000m),20.439(20.439%)(0.047m),49.745(49.745%)(3.187m),100.000(100.000%)(8.571m),55.343(69.179%)(3.787m),9.974(24.936%)(0.000m),40.000(100.000%)(3.214m),None,None
106,2,1.6441,-2.4094,0.276,204,529,0.810,65,0.94,2501,151.98,0,0,69.098(86.372%)(5.260m),100.000(100.000%)(8.571m),74.975(74.975%)(5.890m),28.302(28.302%)(0.890m),13.033(16.291%)(0.000m),40.000(100.000%)(3.214m),9.656(24.140%)(0.000m),None,None
107,2,-2.9645,-2.3793,0.324,183,493,0.809,60,0.93,2520,139.40,0,0,78.639(98.299%)(6.283m),100.000(100.000%)(8.571m),76.886(76.886%)(6.095m),27.837(27.837%)(0.840m),12.922(16.152%)(0.000m),40.000(100.000%)(3.214m),9.699(24.248%)(0.000m),None,None
108,2,-3.3047,-2.3609,0.305,75,185,0.807,35,0.93,2528,48.17,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),29.191(29.191%)(0.985m),16.337(16.337%)(0.000m),10.408(13.010%)(0.000m),40.000(100.000%)(3.214m),11.064(27.661%)(0.114m),None,None
109,2,-2.1350,-2.2993,0.231,182,474,0.806,60,0.92,2547,126.13,0,0,59.095(73.869%)(4.189m),57.188(57.188%)(3.984m),21.995(21.995%)(0.214m),14.216(14.216%)(0.000m),9.954(12.442%)(0.000m),40.000(100.000%)(3.214m),12.437(31.092%)(0.261m),None,None
110,2,-1.8379,-2.2716,0.271,110,277,0.804,45,0.91,2558,75.19,0,0,77.786(97.233%)(6.191m),100.000(100.000%)(8.571m),32.465(32.465%)(1.335m),16.805(16.805%)(0.000m),10.257(12.822%)(0.000m),40.000(100.000%)(3.214m),10.257(25.644%)(0.028m),None,None
111,2,-1.2064,-2.3146,0.271,291,793,0.802,75,0.90,2588,210.26,0,0,49.000(61.250%)(3.107m),22.000(22.000%)(0.214m),26.000(26.000%)(0.643m),66.105(66.105%)(4.940m),34.562(43.202%)(1.560m),40.000(100.000%)(3.214m),24.741(61.853%)(1.579m),0.000,1679.505
