episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
749,1,11.4450,14.9428,0.224,471,1175,0.224,70,0.00,10000,691.82,0,0,12.613(15.766%)(0.000m),26.371(26.371%)(0.683m),45.000(45.000%)(2.679m),41.000(41.000%)(2.250m),37.000(46.250%)(1.821m),9.715(24.289%)(0.000m),40.000(100.000%)(3.214m),740.235,2342.904
750,1,10.9467,14.9159,0.253,424,1074,0.223,70,0.00,10000,554.76,0,0,9.875(12.344%)(0.000m),14.911(14.911%)(0.000m),25.005(25.005%)(0.536m),33.000(33.000%)(1.393m),33.000(41.250%)(1.393m),11.164(27.911%)(0.125m),40.000(100.000%)(3.214m),734.568,2100.146
751,1,8.0881,14.8437,0.262,440,1109,0.223,70,0.00,10000,598.52,0,0,12.484(15.605%)(0.000m),25.810(25.810%)(0.622m),44.000(44.000%)(2.571m),38.000(38.000%)(1.929m),36.000(45.000%)(1.714m),9.740(24.350%)(0.000m),40.000(100.000%)(3.214m),720.315,2330.182
752,1,17.4885,14.9572,0.268,580,1469,0.222,75,0.00,10000,841.46,0,0,11.551(14.438%)(0.000m),20.937(20.937%)(0.100m),46.000(46.000%)(2.786m),36.000(36.000%)(1.714m),30.000(37.500%)(1.071m),9.650(24.125%)(0.000m),22.000(55.000%)(1.286m),676.703,1949.077
753,1,21.7798,14.9396,0.276,716,1879,0.222,85,0.00,10000,978.48,0,0,20.003(25.004%)(0.000m),37.000(37.000%)(1.821m),29.000(29.000%)(0.964m),18.000(18.000%)(0.000m),11.000(13.750%)(0.000m),14.076(35.190%)(0.437m),11.000(27.500%)(0.107m),70.766,1609.531
754,1,22.9368,15.1295,0.282,670,1741,0.221,80,0.00,10000,953.81,0,0,19.762(24.702%)(0.000m),22.000(22.000%)(0.214m),29.000(29.000%)(0.964m),40.000(40.000%)(2.143m),36.000(45.000%)(1.714m),13.984(34.960%)(0.427m),30.000(75.000%)(2.143m),0.000,1782.455
755,1,19.3467,15.0963,0.257,690,1783,0.221,80,0.00,10000,924.88,0,0,17.175(21.468%)(0.000m),20.000(20.000%)(0.000m),22.000(22.000%)(0.214m),40.000(40.000%)(2.143m),32.000(40.000%)(1.286m),12.084(30.211%)(0.223m),29.000(72.500%)(2.036m),0.000,1650.112
756,1,14.4208,15.1253,0.250,803,2172,0.221,90,0.00,10000,1130.02,0,0,11.296(14.119%)(0.000m),20.475(20.475%)(0.051m),36.000(36.000%)(1.714m),32.000(32.000%)(1.286m),31.000(38.750%)(1.179m),9.992(24.979%)(0.000m),25.000(62.500%)(1.607m),365.282,1540.326
757,1,22.8613,15.3062,0.242,877,2319,0.220,90,0.00,10000,1222.47,0,0,10.730(13.412%)(0.000m),17.578(17.578%)(0.000m),33.959(33.959%)(1.496m),39.000(39.000%)(2.036m),31.000(38.750%)(1.179m),10.730(26.824%)(0.078m),22.000(55.000%)(1.286m),207.945,1825.749
758,1,7.2689,15.1220,0.245,703,1995,0.220,90,0.00,10000,900.66,0,0,11.296(14.120%)(0.000m),20.475(20.475%)(0.051m),49.831(49.831%)(3.196m),41.000(41.000%)(2.250m),21.000(26.250%)(0.107m),9.992(24.979%)(0.000m),15.000(37.500%)(0.536m),306.404,1567.829
759,1,25.7069,15.4676,0.248,952,2517,0.219,90,0.00,10000,1312.17,0,0,11.630(14.538%)(0.000m),21.081(21.081%)(0.116m),39.000(39.000%)(2.036m),35.000(35.000%)(1.607m),27.000(33.750%)(0.750m),10.288(25.719%)(0.031m),19.000(47.500%)(0.964m),189.541,1843.633
760,1,17.1577,15.3839,0.265,533,1316,0.219,70,0.00,10000,742.22,0,0,43.000(53.750%)(2.464m),55.000(55.000%)(3.750m),59.000(59.000%)(4.179m),27.519(27.519%)(0.806m),12.905(16.132%)(0.000m),40.000(100.000%)(3.214m),9.687(24.217%)(0.000m),1394.768,2517.584
761,1,24.5540,15.5545,0.283,714,1835,0.218,80,0.00,10000,974.63,0,0,17.338(21.673%)(0.000m),36.535(36.535%)(1.772m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),36.000(45.000%)(1.714m),12.234(30.585%)(0.239m),26.000(65.000%)(1.714m),0.000,1746.454
762,1,14.9463,15.3794,0.248,622,1567,0.218,75,0.00,10000,861.37,0,0,10.840(13.550%)(0.000m),17.759(17.759%)(0.000m),34.308(34.308%)(1.533m),35.000(35.000%)(1.607m),21.000(26.250%)(0.107m),10.840(27.100%)(0.090m),15.000(37.500%)(0.536m),930.854,2179.737
763,1,15.6586,15.4126,0.245,542,1469,0.218,80,0.00,10000,749.44,0,0,17.711(22.139%)(0.000m),37.183(37.183%)(1.841m),65.000(65.000%)(4.821m),23.000(23.000%)(0.321m),28.000(35.000%)(0.857m),12.495(31.237%)(0.267m),20.000(50.000%)(1.071m),0.000,2226.702
764,1,23.1352,15.5997,0.247,1093,2920,0.217,95,0.00,10000,1507.60,0,0,17.542(21.928%)(0.000m),35.000(35.000%)(1.607m),25.000(25.000%)(0.536m),20.000(20.000%)(0.000m),23.000(28.750%)(0.321m),12.367(30.917%)(0.254m),16.000(40.000%)(0.643m),0.000,1557.668
765,1,12.8132,15.5460,0.247,431,1092,0.217,70,0.00,10000,595.34,0,0,37.000(46.250%)(1.821m),42.000(42.000%)(2.357m),64.000(64.000%)(4.714m),26.628(26.628%)(0.710m),12.700(15.875%)(0.000m),40.000(100.000%)(3.214m),9.782(24.456%)(0.000m),1431.249,2450.210
766,1,11.9215,15.4125,0.320,332,869,0.216,65,0.00,10000,479.20,0,0,50.000(62.500%)(3.214m),61.000(61.000%)(4.393m),65.000(65.000%)(4.821m),27.487(27.487%)(0.802m),12.947(16.184%)(0.000m),40.000(100.000%)(3.214m),9.845(24.612%)(0.000m),1498.940,2536.943
767,1,20.9872,15.3829,0.269,1176,3105,0.216,95,0.00,10000,1604.47,0,0,17.960(22.450%)(0.000m),32.000(32.000%)(1.286m),40.000(40.000%)(2.143m),21.000(21.000%)(0.107m),27.000(33.750%)(0.750m),12.629(31.573%)(0.282m),25.000(62.500%)(1.607m),0.000,1650.867
768,1,20.0318,15.3976,0.271,786,2002,0.215,85,0.00,10000,1067.23,0,0,16.616(20.771%)(0.000m),35.352(35.352%)(1.645m),42.000(42.000%)(2.357m),24.000(24.000%)(0.429m),19.000(23.750%)(0.000m),11.670(29.175%)(0.179m),22.000(55.000%)(1.286m),456.414,1604.059
769,1,19.3422,15.4995,0.278,958,2479,0.215,90,0.00,10000,1336.94,0,0,12.235(15.294%)(0.000m),24.560(24.560%)(0.489m),44.000(44.000%)(2.571m),36.000(36.000%)(1.714m),26.000(32.500%)(0.643m),9.792(24.481%)(0.000m),19.000(47.500%)(0.964m),618.295,1877.095
770,1,12.6313,15.3706,0.209,421,1117,0.214,70,0.00,10000,576.80,0,0,15.645(19.556%)(0.000m),33.052(33.052%)(1.398m),55.000(55.000%)(3.750m),41.000(41.000%)(2.250m),11.000(13.750%)(0.000m),10.992(27.479%)(0.106m),11.000(27.500%)(0.107m),600.489,1710.076
771,1,6.1515,15.1452,0.259,412,1057,0.214,65,0.00,10000,567.93,0,0,11.526(14.407%)(0.000m),20.892(20.892%)(0.096m),50.846(50.846%)(3.305m),44.000(44.000%)(2.571m),39.000(48.750%)(2.036m),10.195(25.488%)(0.021m),34.694(86.736%)(2.646m),690.283,2059.359
772,1,27.2841,15.1719,0.244,1022,2731,0.214,95,0.00,10000,1410.04,0,0,11.620(14.525%)(0.000m),21.562(21.562%)(0.167m),41.000(41.000%)(2.250m),36.000(36.000%)(1.714m),30.000(37.500%)(1.071m),10.027(25.068%)(0.003m),12.000(30.000%)(0.214m),261.283,1809.864
773,1,22.6069,15.3884,0.229,1070,2871,0.213,95,0.00,10000,1477.69,0,0,16.104(20.129%)(0.000m),30.000(30.000%)(1.071m),21.000(21.000%)(0.107m),23.000(23.000%)(0.321m),31.000(38.750%)(1.179m),11.331(28.328%)(0.143m),23.000(57.500%)(1.393m),0.000,1617.334
774,1,19.9066,15.6523,0.255,957,2511,0.213,90,0.00,10000,1388.96,0,0,13.485(16.856%)(0.000m),28.798(28.798%)(0.943m),35.000(35.000%)(1.607m),32.000(32.000%)(1.286m),30.000(37.500%)(1.071m),9.627(24.068%)(0.000m),15.000(37.500%)(0.536m),565.379,1467.612
775,1,17.3115,15.8420,0.247,721,1859,0.212,85,0.00,10000,1020.27,0,0,20.802(26.002%)(0.086m),21.000(21.000%)(0.107m),22.370(22.370%)(0.254m),14.584(14.584%)(0.000m),10.278(12.848%)(0.000m),14.668(36.670%)(0.500m),13.006(32.516%)(0.322m),0.000,2081.464
776,1,22.9125,15.8258,0.251,882,2260,0.212,85,0.00,10000,1203.58,0,0,15.965(19.957%)(0.000m),33.936(33.936%)(1.493m),42.000(42.000%)(2.357m),38.000(38.000%)(1.929m),21.000(26.250%)(0.107m),10.000(25.000%)(0.000m),17.000(42.500%)(0.750m),569.983,1766.023
777,1,16.8486,15.9617,0.250,737,2001,0.211,90,0.00,10000,1016.98,0,0,11.248(14.061%)(0.000m),19.729(19.729%)(0.000m),44.155(44.155%)(2.588m),45.000(45.000%)(2.679m),26.000(32.500%)(0.643m),10.325(25.811%)(0.035m),19.000(47.500%)(0.964m),276.587,1429.663
778,1,15.2628,16.0366,0.258,718,1882,0.211,85,0.00,10000,983.34,0,0,16.425(20.531%)(0.000m),35.089(35.089%)(1.617m),43.000(43.000%)(2.464m),18.000(18.000%)(0.000m),11.000(13.750%)(0.000m),11.523(28.808%)(0.163m),11.000(27.500%)(0.107m),294.064,2013.424
