episode,stage,reward,avg_reward,MSE,timeframe,steps,epsilon,progress_pct,success_rate,Buffer,time_ms,streak,reached_finish,min_R2,min_R1,min_F,min_L1,min_L2,min_SR,min_SL,min_ttc,avg_ttc
1818,1,33.0989,32.9581,0.158,1023,3028,0.050,85,4.13,20000,3641.55,0,0,20.184(25.231%)(0.020m),21.000(21.000%)(0.107m),26.000(26.000%)(0.643m),32.000(32.000%)(1.286m),19.346(24.182%)(0.000m),14.292(35.730%)(0.460m),13.595(33.987%)(0.385m),0.000,696.830
1819,1,27.3249,32.2229,0.161,821,2474,0.050,80,4.12,20000,3256.17,0,0,9.717(12.146%)(0.000m),14.564(14.564%)(0.000m),24.149(24.149%)(0.445m),34.000(34.000%)(1.500m),21.251(26.563%)(0.134m),11.122(27.805%)(0.120m),14.960(37.400%)(0.531m),55.785,941.572
1820,1,40.2952,32.4003,0.157,1170,3339,0.050,85,4.12,20000,4453.57,0,0,22.000(27.500%)(0.214m),26.000(26.000%)(0.643m),23.000(23.000%)(0.321m),23.000(23.000%)(0.321m),22.271(27.839%)(0.243m),17.000(42.500%)(0.750m),15.696(39.241%)(0.610m),0.000,1350.837
1821,1,24.9689,32.6493,0.153,642,1784,0.050,65,4.12,20000,2493.70,0,0,23.000(28.750%)(0.321m),31.000(31.000%)(1.179m),45.000(45.000%)(2.679m),41.000(41.000%)(2.250m),24.583(30.729%)(0.491m),25.000(62.500%)(1.607m),17.519(43.797%)(0.806m),29.860,1617.924
1822,1,32.9504,32.6249,0.174,990,2952,0.050,85,4.12,20000,3511.18,0,0,22.000(27.500%)(0.214m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),23.000(23.000%)(0.321m),21.225(26.531%)(0.131m),17.234(43.086%)(0.775m),14.942(37.354%)(0.529m),0.000,918.204
1823,1,16.5614,32.3644,0.170,568,1471,0.050,60,4.11,20000,1946.50,0,0,35.000(43.750%)(1.607m),47.000(47.000%)(2.893m),51.000(51.000%)(3.321m),20.000(20.000%)(0.000m),19.259(24.074%)(0.000m),25.000(62.500%)(1.607m),13.613(34.033%)(0.387m),0.000,2052.543
1824,1,62.0163,32.8311,0.157,2517,6830,0.050,100,4.17,20000,8394.23,1,1,19.089(23.861%)(0.000m),27.000(27.000%)(0.750m),30.000(30.000%)(1.071m),27.000(27.000%)(0.750m),14.917(18.646%)(0.000m),13.496(33.739%)(0.375m),10.490(26.226%)(0.053m),46.224,1575.011
1825,1,34.6220,32.3273,0.155,1084,3207,0.050,85,4.16,20000,3722.45,0,0,22.000(27.500%)(0.214m),30.000(30.000%)(1.071m),37.000(37.000%)(1.821m),28.730(28.730%)(0.935m),13.191(16.489%)(0.000m),17.143(42.858%)(0.765m),9.773(24.433%)(0.000m),105.538,1140.692
1826,1,20.3853,32.0503,0.129,557,1599,0.050,65,4.16,20000,1929.55,0,0,22.000(27.500%)(0.214m),28.000(28.000%)(0.857m),48.000(48.000%)(3.000m),44.000(44.000%)(2.571m),22.513(28.142%)(0.269m),26.000(65.000%)(1.714m),15.878(39.696%)(0.630m),0.000,1602.434
1827,1,10.4167,31.6188,0.148,383,938,0.050,45,4.16,20000,1403.33,0,0,44.096(55.121%)(2.582m),79.930(79.930%)(6.421m),28.000(28.000%)(0.857m),23.000(23.000%)(0.321m),23.000(28.750%)(0.321m),39.006(97.514%)(3.108m),40.000(100.000%)(3.214m),0.000,2059.934
1828,1,54.3806,32.1021,0.157,1991,5694,0.050,100,4.21,20000,7200.46,1,1,14.304(17.880%)(0.000m),30.000(30.000%)(1.071m),33.000(33.000%)(1.393m),32.000(32.000%)(1.286m),20.575(25.719%)(0.062m),10.034(25.086%)(0.004m),14.543(36.358%)(0.487m),127.388,907.104
1829,1,40.3568,31.7384,0.159,1347,3860,0.050,90,4.21,20000,5243.44,0,0,14.430(18.037%)(0.000m),20.000(20.000%)(0.000m),19.000(19.000%)(0.000m),27.957(27.957%)(0.853m),13.523(16.903%)(0.000m),10.109(25.272%)(0.012m),10.550(26.376%)(0.059m),0.000,1159.490
1830,1,39.6939,31.7345,0.172,1293,3742,0.050,90,4.21,20000,5027.15,0,0,19.000(23.750%)(0.000m),20.000(20.000%)(0.000m),21.000(21.000%)(0.107m),23.957(23.957%)(0.424m),12.105(15.131%)(0.000m),11.000(27.500%)(0.107m),9.811(24.528%)(0.000m),1.848,1158.802
1831,1,27.8811,31.7404,0.136,922,2731,0.050,80,4.21,20000,3528.00,0,0,12.756(15.945%)(0.000m),27.112(27.112%)(0.762m),49.000(49.000%)(3.107m),33.000(33.000%)(1.393m),22.186(27.733%)(0.234m),9.699(24.249%)(0.000m),15.631(39.079%)(0.603m),78.731,1298.791
1832,1,13.7046,30.9251,0.156,544,1572,0.050,65,4.20,20000,1889.01,0,0,22.000(27.500%)(0.214m),29.000(29.000%)(0.964m),36.000(36.000%)(1.714m),47.000(47.000%)(2.893m),22.861(28.576%)(0.306m),20.000(50.000%)(1.071m),16.119(40.298%)(0.656m),36.945,1319.793
